COD_PROVINCIA|IND_SEXO|CLASE_PERMISO|DESC_ANTIG_PERMISO|NUM_CONDUCTORES
13|V|B+E |2023         |6
13|V|B+E |Anterior_2014|380
13|V|C   |2015         |1
13|V|C   |Anterior_2014|60
13|V|C+E |Anterior_2014|33
13|V|C1  |Anterior_2014|67
13|V|C1+E|2022         |1
13|V|C1+E|Anterior_2014|41
13|V|D   |Anterior_2014|2
13|V|D+E |Anterior_2014|4
13|V|D1  |Anterior_2014|4
13|V|D1+E|Anterior_2014|1
13|V|LVA |2014         |4
13|V|LVA |2018         |1
13|V|LVA |2019         |2
13|V|LVA |2020         |2
13|V|LVA |2021         |6
13|V|LVA |2022         |20
13|V|LVA |2023         |13
13|V|LVA |Anterior_2014|72
14|M|A   |2014         |2
14|M|A   |2015         |1
14|M|A   |2019         |1
14|M|A   |2020         |3
14|M|A   |2021         |5
14|M|A   |2022         |6
14|M|A   |2023         |5
14|M|A   |Anterior_2014|107
14|M|A1  |2014         |8
14|M|A1  |2015         |9
14|M|A1  |2016         |9
14|M|A1  |2017         |5
14|M|A1  |2018         |13
14|M|A1  |2019         |10
14|M|A1  |2020         |13
14|M|A1  |2021         |17
14|M|A1  |2022         |15
14|M|A1  |2023         |7
14|M|A1  |Anterior_2014|264
14|M|A2  |2016         |3
14|M|A2  |2018         |1
14|M|A2  |2019         |1
14|M|A2  |2020         |3
14|M|A2  |2021         |3
14|M|A2  |2022         |4
14|M|A2  |2023         |4
14|M|A2  |Anterior_2014|95
14|M|AM  |2014         |179
14|M|AM  |2015         |240
14|M|AM  |2016         |226
14|M|AM  |2017         |167
14|M|AM  |2018         |236
14|M|AM  |2019         |247
14|M|AM  |2020         |200
14|M|AM  |2021         |294
14|M|AM  |2022         |238
14|M|AM  |2023         |227
14|M|AM  |Anterior_2014|36138
14|M|B   |2014         |3058
14|M|B   |2015         |2847
14|M|B   |2016         |3342
14|M|B   |2017         |2826
14|M|B   |2018         |3815
14|M|B   |2019         |3519
14|M|B   |2020         |2552
14|M|B   |2021         |3967
14|M|B   |2022         |3209
14|M|B   |2023         |2983
14|M|B   |Anterior_2014|125985
14|M|B+E |2015         |1
14|M|B+E |2016         |1
14|M|B+E |2018         |1
14|M|B+E |2019         |3
14|M|B+E |2020         |1
14|M|B+E |2021         |3
14|M|B+E |2022         |2
14|M|B+E |2023         |2
14|M|B+E |Anterior_2014|112
14|M|C   |Anterior_2014|1
14|M|C+E |Anterior_2014|1
14|M|C1  |2023         |4
14|M|C1  |Anterior_2014|26
14|M|C1+E|2023         |1
14|M|C1+E|Anterior_2014|19
14|M|LVA |2023         |1
14|M|LVA |Anterior_2014|3
14|V|A   |2016         |2
14|V|A   |2017         |2
14|V|A   |2018         |3
14|V|A   |2019         |10
14|V|A   |2020         |6
14|V|A   |2021         |7
14|V|A   |2022         |4
14|V|A   |2023         |10
14|V|A   |Anterior_2014|4608
14|V|A1  |2014         |64
14|V|A1  |2015         |54
14|V|A1  |2016         |82
14|V|A1  |2017         |33
14|V|A1  |2018         |72
14|V|A1  |2019         |57
14|V|A1  |2020         |63
14|V|A1  |2021         |117
14|V|A1  |2022         |84
14|V|A1  |2023         |36
14|V|A1  |Anterior_2014|6342
14|V|A2  |2014         |3
14|V|A2  |2015         |2
14|V|A2  |2016         |2
14|V|A2  |2017         |6
14|V|A2  |2018         |8
14|V|A2  |2019         |10
14|V|A2  |2020         |4
14|V|A2  |2021         |8
14|V|A2  |2022         |13
14|V|A2  |2023         |15
14|V|A2  |Anterior_2014|4445
14|V|AM  |2014         |531
14|V|AM  |2015         |495
14|V|AM  |2016         |527
14|V|AM  |2017         |446
14|V|AM  |2018         |620
14|V|AM  |2019         |526
14|V|AM  |2020         |548
14|V|AM  |2021         |776
14|V|AM  |2022         |694
14|V|AM  |2023         |689
14|V|AM  |Anterior_2014|131693
14|V|B   |2014         |2715
14|V|B   |2015         |2599
14|V|B   |2016         |3171
14|V|B   |2017         |2617
14|V|B   |2018         |3472
14|V|B   |2019         |3193
14|V|B   |2020         |2302
14|V|B   |2021         |3877
14|V|B   |2022         |3315
14|V|B   |2023         |3207
14|V|B   |Anterior_2014|92727
14|V|B+E |2014         |3
14|V|B+E |2015         |2
14|V|B+E |2016         |3
14|V|B+E |2018         |2
14|V|B+E |2019         |4
14|V|B+E |2020         |3
14|V|B+E |2021         |2
14|V|B+E |2022         |4
14|V|B+E |2023         |11
14|V|B+E |Anterior_2014|474
14|V|C   |2018         |1
14|V|C   |2019         |1
14|V|C   |2021         |1
14|V|C   |Anterior_2014|29
14|V|C+E |2023         |1
14|V|C+E |Anterior_2014|14
14|V|C1  |2019         |1
14|V|C1  |2023         |2
14|V|C1  |Anterior_2014|69
14|V|C1+E|Anterior_2014|46
14|V|D   |Anterior_2014|1
14|V|D1  |Anterior_2014|3
14|V|LCM |Anterior_2014|1
14|V|LVA |2021         |1
14|V|LVA |2022         |3
14|V|LVA |2023         |7
14|V|LVA |Anterior_2014|9
15|M|A   |2014         |2
15|M|A   |2015         |9
15|M|A   |2016         |9
15|M|A   |2017         |8
15|M|A   |2018         |12
15|M|A   |2019         |10
15|M|A   |2020         |13
15|M|A   |2021         |22
15|M|A   |2022         |16
15|M|A   |2023         |12
15|M|A   |Anterior_2014|207
15|M|A1  |2014         |11
15|M|A1  |2015         |10
15|M|A1  |2016         |13
15|M|A1  |2017         |16
15|M|A1  |2018         |21
15|M|A1  |2019         |23
15|M|A1  |2020         |15
15|M|A1  |2021         |32
15|M|A1  |2022         |24
15|M|A1  |2023         |21
15|M|A1  |Anterior_2014|770
15|M|A2  |2014         |8
15|M|A2  |2015         |3
15|M|A2  |2016         |6
15|M|A2  |2017         |8
15|M|A2  |2018         |13
15|M|A2  |2019         |16
15|M|A2  |2020         |16
15|M|A2  |2021         |15
15|M|A2  |2022         |14
15|M|A2  |2023         |14
15|M|A2  |Anterior_2014|202
15|M|AM  |2014         |30
15|M|AM  |2015         |36
15|M|AM  |2016         |31
15|M|AM  |2017         |32
15|M|AM  |2018         |54
15|M|AM  |2019         |51
15|M|AM  |2020         |45
15|M|AM  |2021         |78
15|M|AM  |2022         |68
15|M|AM  |2023         |63
15|M|AM  |Anterior_2014|26361
15|M|B   |2014         |4482
15|M|B   |2015         |4486
15|M|B   |2016         |4758
15|M|B   |2017         |3989
15|M|B   |2018         |4777
15|M|B   |2019         |4635
15|M|B   |2020         |4295
15|M|B   |2021         |4561
15|M|B   |2022         |4518
15|M|B   |2023         |4256
15|M|B   |Anterior_2014|262277
15|M|B+E |2014         |7
15|M|B+E |2015         |11
15|M|B+E |2016         |9
15|M|B+E |2017         |10
15|M|B+E |2018         |16
15|M|B+E |2019         |16
15|M|B+E |2020         |13
15|M|B+E |2021         |13
15|M|B+E |2022         |6
15|M|B+E |2023         |24
15|M|B+E |Anterior_2014|625
15|M|C   |Anterior_2014|4
15|M|C+E |Anterior_2014|3
15|M|C1  |2020         |1
15|M|C1  |2021         |1
15|M|C1  |Anterior_2014|39
15|M|C1+E|Anterior_2014|23
15|M|D   |2019         |1
15|M|D+E |Anterior_2014|1
15|M|D1  |Anterior_2014|1
15|M|LVA |2023         |2
15|M|LVA |Anterior_2014|51
15|V|A   |2014         |3
15|V|A   |2015         |16
15|V|A   |2016         |14
15|V|A   |2017         |26
15|V|A   |2018         |36
15|V|A   |2019         |48
15|V|A   |2020         |59
15|V|A   |2021         |37
15|V|A   |2022         |47
15|V|A   |2023         |56
15|V|A   |Anterior_2014|5366
15|V|A1  |2014         |65
15|V|A1  |2015         |84
15|V|A1  |2016         |88
15|V|A1  |2017         |98
15|V|A1  |2018         |102
15|V|A1  |2019         |110
15|V|A1  |2020         |119
15|V|A1  |2021         |124
15|V|A1  |2022         |120
15|V|A1  |2023         |97
15|V|A1  |Anterior_2014|7670
15|V|A2  |2014         |8
15|V|A2  |2015         |10
15|V|A2  |2016         |28
15|V|A2  |2017         |41
15|V|A2  |2018         |43
15|V|A2  |2019         |55
15|V|A2  |2020         |62
15|V|A2  |2021         |30
15|V|A2  |2022         |41
15|V|A2  |2023         |56
15|V|A2  |Anterior_2014|5084
15|V|AM  |2014         |173
15|V|AM  |2015         |195
15|V|AM  |2016         |195
15|V|AM  |2017         |177
15|V|AM  |2018         |205
15|V|AM  |2019         |229
15|V|AM  |2020         |252
15|V|AM  |2021         |300
15|V|AM  |2022         |303
15|V|AM  |2023         |330
15|V|AM  |Anterior_2014|106417
15|V|B   |2014         |3907
15|V|B   |2015         |4007
15|V|B   |2016         |4381
15|V|B   |2017         |3806
15|V|B   |2018         |4468
15|V|B   |2019         |4560
15|V|B   |2020         |4143
15|V|B   |2021         |4697
15|V|B   |2022         |4860
15|V|B   |2023         |4976
15|V|B   |Anterior_2014|202730
15|V|B+E |2014         |10
15|V|B+E |2015         |17
15|V|B+E |2016         |17
15|V|B+E |2017         |18
15|V|B+E |2018         |26
15|V|B+E |2019         |35
15|V|B+E |2020         |25
15|V|B+E |2021         |15
15|V|B+E |2022         |20
15|V|B+E |2023         |52
15|V|B+E |Anterior_2014|2834
15|V|C   |2017         |1
15|V|C   |2018         |1
15|V|C   |2019         |1
15|V|C   |2020         |1
15|V|C   |2021         |1
15|V|C   |Anterior_2014|147
15|V|C+E |2020         |1
15|V|C+E |2023         |2
15|V|C+E |Anterior_2014|74
15|V|C1  |2019         |2
15|V|C1  |2020         |2
15|V|C1  |2021         |3
15|V|C1  |2022         |3
15|V|C1  |2023         |2
15|V|C1  |Anterior_2014|328
15|V|C1+E|2019         |1
15|V|C1+E|2021         |1
15|V|C1+E|Anterior_2014|126
15|V|D   |2015         |1
15|V|D   |2020         |1
15|V|D   |Anterior_2014|12
15|V|D+E |Anterior_2014|9
15|V|D1  |2021         |1
15|V|D1  |Anterior_2014|14
15|V|D1+E|2021         |1
15|V|D1+E|Anterior_2014|4
15|V|LCM |Anterior_2014|1
15|V|LVA |2017         |2
15|V|LVA |2019         |1
15|V|LVA |2021         |1
15|V|LVA |2022         |21
15|V|LVA |2023         |23
15|V|LVA |Anterior_2014|119
16|M|A   |2017         |2
16|M|A   |2018         |1
16|M|A   |2019         |2
16|M|A   |2020         |1
16|M|A   |2021         |3
16|M|A   |2022         |5
16|M|A   |2023         |6
16|M|A   |Anterior_2014|35
16|M|A1  |2014         |1
16|M|A1  |2015         |2
16|M|A1  |2016         |4
16|M|A1  |2017         |3
16|M|A1  |2018         |9
16|M|A1  |2019         |4
16|M|A1  |2020         |6
16|M|A1  |2021         |11
16|M|A1  |2022         |7
16|M|A1  |2023         |7
16|M|A1  |Anterior_2014|106
16|M|A2  |2016         |1
16|M|A2  |2018         |1
16|M|A2  |2019         |1
16|M|A2  |2021         |3
16|M|A2  |2022         |1
16|M|A2  |2023         |3
16|M|A2  |Anterior_2014|25
16|M|AM  |2014         |22
16|M|AM  |2015         |20
16|M|AM  |2016         |17
16|M|AM  |2017         |18
16|M|AM  |2018         |23
16|M|AM  |2019         |15
16|M|AM  |2020         |23
16|M|AM  |2021         |28
16|M|AM  |2022         |26
16|M|AM  |2023         |29
16|M|AM  |Anterior_2014|5155
16|M|B   |2014         |945
16|M|B   |2015         |942
16|M|B   |2016         |987
16|M|B   |2017         |780
16|M|B   |2018         |1209
16|M|B   |2019         |1046
16|M|B   |2020         |955
16|M|B   |2021         |1022
16|M|B   |2022         |901
16|M|B   |2023         |844
16|M|B   |Anterior_2014|34300
16|M|B+E |2019         |1
16|M|B+E |2022         |1
16|M|B+E |Anterior_2014|11
16|M|C   |Anterior_2014|2
16|M|C1  |2018         |1
16|M|C1  |Anterior_2014|8
16|V|A   |2014         |1
16|V|A   |2016         |1
16|V|A   |2018         |1
16|V|A   |2019         |4
16|V|A   |2020         |4
16|V|A   |2021         |8
16|V|A   |2022         |7
16|V|A   |2023         |2
16|V|A   |Anterior_2014|1752
16|V|A1  |2014         |22
16|V|A1  |2015         |17
16|V|A1  |2016         |15
16|V|A1  |2017         |18
16|V|A1  |2018         |25
16|V|A1  |2019         |33
16|V|A1  |2020         |40
16|V|A1  |2021         |50
16|V|A1  |2022         |20
16|V|A1  |2023         |12
16|V|A1  |Anterior_2014|2232
16|V|A2  |2014         |2
16|V|A2  |2015         |1
16|V|A2  |2016         |2
16|V|A2  |2017         |2
16|V|A2  |2018         |2
16|V|A2  |2019         |4
16|V|A2  |2020         |4
16|V|A2  |2021         |8
16|V|A2  |2022         |8
16|V|A2  |2023         |9
16|V|A2  |Anterior_2014|1770
16|V|AM  |2014         |96
16|V|AM  |2015         |107
16|V|AM  |2016         |99
16|V|AM  |2017         |76
16|V|AM  |2018         |97
16|V|AM  |2019         |86
16|V|AM  |2020         |101
16|V|AM  |2021         |124
16|V|AM  |2022         |87
16|V|AM  |2023         |88
16|V|AM  |Anterior_2014|25029
16|V|B   |2014         |868
16|V|B   |2015         |883
16|V|B   |2016         |929
16|V|B   |2017         |726
16|V|B   |2018         |1062
16|V|B   |2019         |988
16|V|B   |2020         |887
16|V|B   |2021         |1066
16|V|B   |2022         |1011
16|V|B   |2023         |1066
16|V|B   |Anterior_2014|32764
16|V|B+E |2015         |2
16|V|B+E |2017         |1
16|V|B+E |2019         |2
16|V|B+E |2020         |2
16|V|B+E |2021         |3
16|V|B+E |2022         |21
16|V|B+E |2023         |28
16|V|B+E |Anterior_2014|218
16|V|C   |Anterior_2014|51
16|V|C+E |2020         |1
16|V|C+E |2021         |1
16|V|C+E |Anterior_2014|21
16|V|C1  |Anterior_2014|67
16|V|C1+E|2019         |2
16|V|C1+E|Anterior_2014|41
16|V|D   |Anterior_2014|4
16|V|D+E |Anterior_2014|2
16|V|D1  |Anterior_2014|5
16|V|D1+E|Anterior_2014|2
16|V|LVA |2019         |1
16|V|LVA |2020         |1
16|V|LVA |2021         |3
16|V|LVA |2022         |7
16|V|LVA |2023         |4
16|V|LVA |Anterior_2014|44
17|M|A   |2014         |6
17|M|A   |2015         |4
17|M|A   |2016         |3
17|M|A   |2017         |6
17|M|A   |2018         |9
17|M|A   |2019         |10
17|M|A   |2020         |10
17|M|A   |2021         |10
17|M|A   |2022         |14
17|M|A   |2023         |11
17|M|A   |Anterior_2014|708
17|M|A1  |2014         |68
17|M|A1  |2015         |67
17|M|A1  |2016         |65
17|M|A1  |2017         |55
17|M|A1  |2018         |90
17|M|A1  |2019         |95
17|M|A1  |2020         |58
17|M|A1  |2021         |126
17|M|A1  |2022         |94
17|M|A1  |2023         |53
17|M|A1  |Anterior_2014|2674
17|M|A2  |2014         |9
17|M|A2  |2015         |1
17|M|A2  |2016         |4
17|M|A2  |2017         |7
17|M|A2  |2018         |11
17|M|A2  |2019         |10
17|M|A2  |2020         |14
17|M|A2  |2021         |22
17|M|A2  |2022         |15
17|M|A2  |2023         |16
17|M|A2  |Anterior_2014|724
17|M|AM  |2014         |364
17|M|AM  |2015         |325
17|M|AM  |2016         |327
17|M|AM  |2017         |293
17|M|AM  |2018         |345
17|M|AM  |2019         |298
17|M|AM  |2020         |240
17|M|AM  |2021         |336
17|M|AM  |2022         |373
17|M|AM  |2023         |374
17|M|AM  |Anterior_2014|65144
17|M|B   |2014         |2684
17|M|B   |2015         |2605
17|M|B   |2016         |2864
17|M|B   |2017         |2413
17|M|B   |2018         |3320
17|M|B   |2019         |3839
17|M|B   |2020         |2434
17|M|B   |2021         |4071
17|M|B   |2022         |3429
17|M|B   |2023         |3551
17|M|B   |Anterior_2014|105994
17|M|B+E |2014         |8
17|M|B+E |2015         |4
17|M|B+E |2016         |4
17|M|B+E |2017         |3
17|M|B+E |2018         |4
17|M|B+E |2019         |6
17|M|B+E |2020         |2
17|M|B+E |2021         |5
17|M|B+E |2022         |6
17|M|B+E |2023         |22
17|M|B+E |Anterior_2014|463
17|M|C   |2023         |1
17|M|C   |Anterior_2014|8
17|M|C+E |Anterior_2014|3
17|M|C1  |2019         |1
17|M|C1  |2020         |2
17|M|C1  |2023         |5
17|M|C1  |Anterior_2014|37
17|M|C1+E|Anterior_2014|29
17|M|D+E |Anterior_2014|1
17|M|D1  |Anterior_2014|5
17|M|D1+E|Anterior_2014|2
17|M|LVA |2018         |1
17|M|LVA |2023         |1
17|V|A   |2014         |6
17|V|A   |2015         |5
17|V|A   |2016         |8
17|V|A   |2017         |11
17|V|A   |2018         |11
17|V|A   |2019         |36
17|V|A   |2020         |16
17|V|A   |2021         |45
17|V|A   |2022         |48
17|V|A   |2023         |51
17|V|A   |Anterior_2014|5184
17|V|A1  |2014         |132
17|V|A1  |2015         |144
17|V|A1  |2016         |171
17|V|A1  |2017         |129
17|V|A1  |2018         |193
17|V|A1  |2019         |233
17|V|A1  |2020         |156
17|V|A1  |2021         |279
17|V|A1  |2022         |215
17|V|A1  |2023         |133
17|V|A1  |Anterior_2014|12125
17|V|A2  |2014         |15
17|V|A2  |2015         |15
17|V|A2  |2016         |12
17|V|A2  |2017         |17
17|V|A2  |2018         |31
17|V|A2  |2019         |31
17|V|A2  |2020         |25
17|V|A2  |2021         |52
17|V|A2  |2022         |51
17|V|A2  |2023         |77
17|V|A2  |Anterior_2014|5059
17|V|AM  |2014         |572
17|V|AM  |2015         |541
17|V|AM  |2016         |487
17|V|AM  |2017         |441
17|V|AM  |2018         |583
17|V|AM  |2019         |582
17|V|AM  |2020         |426
17|V|AM  |2021         |742
17|V|AM  |2022         |726
17|V|AM  |2023         |844
17|V|AM  |Anterior_2014|112180
17|V|B   |2014         |2146
17|V|B   |2015         |2429
17|V|B   |2016         |2700
17|V|B   |2017         |2249
17|V|B   |2018         |3048
17|V|B   |2019         |3751
17|V|B   |2020         |2378
17|V|B   |2021         |4119
17|V|B   |2022         |3870
17|V|B   |2023         |4352
17|V|B   |Anterior_2014|82460
17|V|B+E |2014         |7
17|V|B+E |2015         |4
17|V|B+E |2016         |11
17|V|B+E |2017         |6
17|V|B+E |2018         |9
17|V|B+E |2019         |9
17|V|B+E |2020         |9
17|V|B+E |2021         |13
17|V|B+E |2022         |9
17|V|B+E |2023         |77
17|V|B+E |Anterior_2014|1060
17|V|C   |2015         |1
17|V|C   |2018         |1
17|V|C   |2019         |1
17|V|C   |2021         |1
17|V|C   |2022         |1
17|V|C   |Anterior_2014|161
17|V|C+E |2018         |1
17|V|C+E |2020         |2
17|V|C+E |Anterior_2014|84
17|V|C1  |2014         |1
17|V|C1  |2016         |1
17|V|C1  |2017         |1
17|V|C1  |2020         |1
17|V|C1  |2021         |2
17|V|C1  |2023         |12
17|V|C1  |Anterior_2014|261
17|V|C1+E|2016         |1
17|V|C1+E|2020         |2
17|V|C1+E|2021         |1
17|V|C1+E|2023         |1
17|V|C1+E|Anterior_2014|136
17|V|D   |Anterior_2014|35
17|V|D+E |2014         |1
17|V|D+E |Anterior_2014|17
17|V|D1  |2016         |1
17|V|D1  |2018         |1
17|V|D1  |2021         |2
17|V|D1  |2023         |1
17|V|D1  |Anterior_2014|34
17|V|D1+E|2021         |1
17|V|D1+E|2022         |1
17|V|D1+E|2023         |1
17|V|D1+E|Anterior_2014|22
17|V|LVA |2018         |1
17|V|LVA |2019         |1
17|V|LVA |2020         |1
17|V|LVA |2021         |3
17|V|LVA |2022         |14
17|V|LVA |2023         |18
17|V|LVA |Anterior_2014|2
18|M|A   |2015         |2
18|M|A   |2017         |1
18|M|A   |2018         |3
18|M|A   |2019         |3
18|M|A   |2020         |3
18|M|A   |2021         |8
18|M|A   |2022         |12
18|M|A   |2023         |4
18|M|A   |Anterior_2014|200
18|M|A1  |2014         |10
18|M|A1  |2015         |20
18|M|A1  |2016         |20
18|M|A1  |2017         |13
18|M|A1  |2018         |28
18|M|A1  |2019         |21
18|M|A1  |2020         |26
18|M|A1  |2021         |31
18|M|A1  |2022         |32
18|M|A1  |2023         |17
18|M|A1  |Anterior_2014|527
18|M|A2  |2015         |2
18|M|A2  |2016         |2
18|M|A2  |2017         |6
18|M|A2  |2018         |4
18|M|A2  |2019         |6
18|M|A2  |2020         |6
18|M|A2  |2021         |19
18|M|A2  |2022         |8
18|M|A2  |2023         |8
18|M|A2  |Anterior_2014|292
18|M|AM  |2014         |232
18|M|AM  |2015         |275
18|M|AM  |2016         |282
18|M|AM  |2017         |194
18|M|AM  |2018         |326
18|M|AM  |2019         |324
18|M|AM  |2020         |310
18|M|AM  |2021         |307
18|M|AM  |2022         |261
18|M|AM  |2023         |365
18|M|AM  |Anterior_2014|48068
18|M|B   |2014         |3930
18|M|B   |2015         |3835
18|M|B   |2016         |4358
18|M|B   |2017         |3430
18|M|B   |2018         |4809
18|M|B   |2019         |4809
18|M|B   |2020         |3543
18|M|B   |2021         |4551
18|M|B   |2022         |4065
18|M|B   |2023         |4014
18|M|B   |Anterior_2014|145093
18|M|B+E |2014         |3
18|M|B+E |2015         |2
18|M|B+E |2016         |5
18|M|B+E |2017         |4
18|M|B+E |2018         |4
18|M|B+E |2019         |4
18|M|B+E |2020         |4
18|M|B+E |2021         |4
18|M|B+E |2022         |3
18|M|B+E |2023         |56
18|M|B+E |Anterior_2014|630
18|M|C   |Anterior_2014|3
18|M|C+E |Anterior_2014|2
18|M|C1  |2017         |1
18|M|C1  |2021         |1
18|M|C1  |2023         |17
18|M|C1  |Anterior_2014|113
18|M|C1+E|2023         |12
18|M|C1+E|Anterior_2014|96
18|M|D1  |2023         |1
18|M|D1  |Anterior_2014|1
18|M|D1+E|Anterior_2014|1
18|M|LVA |Anterior_2014|2
18|V|A   |2014         |3
18|V|A   |2015         |4
18|V|A   |2016         |4
18|V|A   |2017         |8
18|V|A   |2018         |15
18|V|A   |2019         |12
18|V|A   |2020         |8
18|V|A   |2021         |25
18|V|A   |2022         |21
18|V|A   |2023         |27
18|V|A   |Anterior_2014|4769
18|V|A1  |2014         |79
18|V|A1  |2015         |83
18|V|A1  |2016         |100
18|V|A1  |2017         |66
18|V|A1  |2018         |100
18|V|A1  |2019         |94
18|V|A1  |2020         |90
18|V|A1  |2021         |171
18|V|A1  |2022         |113
18|V|A1  |2023         |102
18|V|A1  |Anterior_2014|6482
18|V|A2  |2014         |6
18|V|A2  |2015         |11
18|V|A2  |2016         |9
18|V|A2  |2017         |18
18|V|A2  |2018         |18
18|V|A2  |2019         |20
18|V|A2  |2020         |25
18|V|A2  |2021         |35
18|V|A2  |2022         |33
18|V|A2  |2023         |50
18|V|A2  |Anterior_2014|4666
18|V|AM  |2014         |691
18|V|AM  |2015         |662
18|V|AM  |2016         |719
18|V|AM  |2017         |629
18|V|AM  |2018         |776
18|V|AM  |2019         |658
18|V|AM  |2020         |828
18|V|AM  |2021         |946
18|V|AM  |2022         |927
18|V|AM  |2023         |1065
18|V|AM  |Anterior_2014|141094
18|V|B   |2014         |3644
18|V|B   |2015         |3510
18|V|B   |2016         |3985
18|V|B   |2017         |3080
18|V|B   |2018         |4070
18|V|B   |2019         |3905
18|V|B   |2020         |2910
18|V|B   |2021         |4850
18|V|B   |2022         |4524
18|V|B   |2023         |4615
18|V|B   |Anterior_2014|115873
18|V|B+E |2014         |4
18|V|B+E |2015         |8
18|V|B+E |2016         |5
18|V|B+E |2017         |10
18|V|B+E |2018         |6
18|V|B+E |2019         |11
18|V|B+E |2020         |14
18|V|B+E |2021         |11
18|V|B+E |2022         |22
18|V|B+E |2023         |86
18|V|B+E |Anterior_2014|1217
18|V|C   |2018         |1
18|V|C   |2020         |1
18|V|C   |2023         |2
18|V|C   |Anterior_2014|101
18|V|C+E |2015         |1
18|V|C+E |2023         |1
18|V|C+E |Anterior_2014|49
18|V|C1  |2023         |34
18|V|C1  |Anterior_2014|235
18|V|C1+E|2023         |13
18|V|C1+E|Anterior_2014|183
18|V|D   |2023         |2
18|V|D   |Anterior_2014|12
18|V|D+E |Anterior_2014|5
18|V|D1  |2023         |1
18|V|D1  |Anterior_2014|11
18|V|D1+E|2022         |1
18|V|D1+E|Anterior_2014|6
18|V|LVA |2018         |1
18|V|LVA |2022         |1
18|V|LVA |2023         |3
18|V|LVA |Anterior_2014|12
19|M|A   |2014         |1
19|M|A   |2015         |2
19|M|A   |2016         |1
19|M|A   |2017         |1
19|M|A   |2018         |3
19|M|A   |2019         |3
19|M|A   |2020         |5
19|M|A   |2021         |9
19|M|A   |2022         |8
19|M|A   |2023         |10
19|M|A   |Anterior_2014|80
19|M|A1  |2014         |5
19|M|A1  |2015         |6
19|M|A1  |2016         |4
19|M|A1  |2017         |6
19|M|A1  |2018         |1
19|M|A1  |2019         |8
19|M|A1  |2020         |7
19|M|A1  |2021         |10
19|M|A1  |2022         |11
19|M|A1  |2023         |9
19|M|A1  |Anterior_2014|160
19|M|A2  |2014         |9
19|M|A2  |2016         |3
19|M|A2  |2017         |3
19|M|A2  |2018         |1
19|M|A2  |2019         |4
19|M|A2  |2020         |4
19|M|A2  |2021         |7
19|M|A2  |2022         |4
19|M|A2  |2023         |6
19|M|A2  |Anterior_2014|68
19|M|AM  |2014         |14
19|M|AM  |2015         |20
19|M|AM  |2016         |21
19|M|AM  |2017         |25
19|M|AM  |2018         |21
19|M|AM  |2019         |16
19|M|AM  |2020         |17
19|M|AM  |2021         |27
19|M|AM  |2022         |24
19|M|AM  |2023         |37
19|M|AM  |Anterior_2014|7239
19|M|B   |2014         |1144
19|M|B   |2015         |1103
19|M|B   |2016         |1231
19|M|B   |2017         |979
19|M|B   |2018         |1434
19|M|B   |2019         |1617
19|M|B   |2020         |1332
19|M|B   |2021         |1620
19|M|B   |2022         |1559
19|M|B   |2023         |1502
19|M|B   |Anterior_2014|51909
19|M|B+E |2014         |1
19|M|B+E |2017         |1
19|M|B+E |2019         |1
19|M|B+E |2020         |3
19|M|B+E |2021         |4
19|M|B+E |2022         |5
19|M|B+E |2023         |4
19|M|B+E |Anterior_2014|48
19|M|C   |Anterior_2014|2
19|M|C+E |Anterior_2014|3
19|M|C1  |Anterior_2014|11
19|M|C1+E|Anterior_2014|3
19|M|D   |2023         |1
19|M|D+E |Anterior_2014|1
19|M|D1  |Anterior_2014|1
19|V|A   |2014         |3
19|V|A   |2015         |4
19|V|A   |2016         |2
19|V|A   |2017         |11
19|V|A   |2018         |12
19|V|A   |2019         |11
19|V|A   |2020         |14
19|V|A   |2021         |13
19|V|A   |2022         |21
19|V|A   |2023         |18
19|V|A   |Anterior_2014|1359
19|V|A1  |2014         |14
19|V|A1  |2015         |14
19|V|A1  |2016         |24
19|V|A1  |2017         |23
19|V|A1  |2018         |26
19|V|A1  |2019         |39
19|V|A1  |2020         |43
19|V|A1  |2021         |51
19|V|A1  |2022         |57
19|V|A1  |2023         |35
19|V|A1  |Anterior_2014|1894
19|V|A2  |2014         |1
19|V|A2  |2015         |3
19|V|A2  |2016         |11
19|V|A2  |2017         |8
19|V|A2  |2018         |12
19|V|A2  |2019         |18
19|V|A2  |2020         |24
19|V|A2  |2021         |19
19|V|A2  |2022         |19
19|V|A2  |2023         |17
19|V|A2  |Anterior_2014|1406
19|V|AM  |2014         |51
19|V|AM  |2015         |59
19|V|AM  |2016         |54
19|V|AM  |2017         |64
19|V|AM  |2018         |74
19|V|AM  |2019         |64
19|V|AM  |2020         |80
19|V|AM  |2021         |108
19|V|AM  |2022         |108
19|V|AM  |2023         |108
19|V|AM  |Anterior_2014|22477
19|V|B   |2014         |996
19|V|B   |2015         |1049
19|V|B   |2016         |1089
19|V|B   |2017         |973
19|V|B   |2018         |1337
19|V|B   |2019         |1426
19|V|B   |2020         |1082
19|V|B   |2021         |1621
19|V|B   |2022         |1769
19|V|B   |2023         |1838
19|V|B   |Anterior_2014|48007
19|V|B+E |2014         |1
19|V|B+E |2015         |1
19|V|B+E |2017         |2
19|V|B+E |2018         |8
19|V|B+E |2019         |7
19|V|B+E |2020         |13
19|V|B+E |2021         |8
19|V|B+E |2022         |7
19|V|B+E |2023         |16
19|V|B+E |Anterior_2014|389
19|V|C   |Anterior_2014|94
